label,x,y,z
0,-17.491201085722775,1.1270836349236566,-8.857133639109875
0,-11.633242949603561,5.596454494318401,17.133687741954194
0,-15.37375095260311,1.6018997372144852,15.687443785885137
0,-9.19656183829979,0.8813528089193619,9.355891613656883
0,-11.309980063096496,0.18174087898732605,6.777198917946556
0,-32.439756918505964,3.20298373120803,5.513537645889995
0,-17.388559303084453,2.1066748459165066,4.713637344970378
0,-7.3750591515310235,9.136694776765768,21.249273858208348
0,-23.49669614203049,5.473261823301277,5.550067026601068
0,-21.990538854984052,2.197878081089248,22.69023027049994
0,-9.311685082006086,3.001674016864091,9.179727561159467
0,-24.8993493007984,2.5620138111178408,6.55581643182848
0,-22.14596506542343,3.0748769077053906,4.956311846650944
0,-17.14929296317362,2.2828094038505236,3.757293899719505
0,-20.520452858969342,3.2032584455590984,13.241742243952732
0,-16.45011255534734,6.2787175819676495,13.844079720759847
0,-15.628467345602065,-0.23947990649745332,7.339670227470375
0,-18.17229705618153,8.650955443971434,17.655804339797033
0,-22.958926478876545,-0.015030427575821292,25.3148488265129
0,-11.416202137930066,4.53657825944442,10.401389306278304
0,-14.277378149786808,1.6720355683086028,20.049911778388267
0,-13.85098119007489,-0.3673982529953568,23.81660699477201
0,-12.271771123441782,-1.4111168034905859,9.345951333673707
0,-11.362468200224603,0.6315101892889441,9.562291408706827
0,-19.300806480427322,1.9961333951643825,14.553744105182382
0,-8.386143249934559,2.8330306378446286,18.838616514852866
0,-29.93464046618619,3.707204880684923,12.578969103289651
0,-24.247208285212075,3.1354256222015207,8.496909470087449
0,-17.505512957472,1.780573765965222,17.791189813015496
0,-14.875154390106141,3.345395447546317,31.476454786364183
0,-10.430796343906767,4.044606781130455,17.079370448115622
0,-9.7966252227794,9.799985266248193,8.786099387233532
0,-27.77469896425601,-1.3853862947780113,-4.166398672556625
0,-19.909243295315477,4.8800759698643255,15.429505231762102
0,-12.881958853204189,4.022732909610699,21.510705885919364
0,-3.4079277714382634,1.0623337580553116,17.415844726064652
0,-11.630985518193128,3.9568440679252483,20.229421406869278
0,-12.137500665345383,0.5947534742417431,32.05140866415631
0,-30.479283824263803,2.5022808971241055,25.399703683633415
0,0.02731962753989592,5.252785844286802,10.817205334422788
0,-33.701858880745576,6.386330437156121,20.19701598945625
0,-15.58535731210624,3.965560397591287,12.846383599108075
0,-23.388527892783948,5.852695295068679,16.486748252441686
0,-28.720594656472066,2.023672849623811,20.20314185318591
0,-2.1449618697508086,3.207519360633802,10.888823485522078
0,-27.209383196812688,1.2535424536546986,17.834609932661827
0,-16.715754877991014,3.267106351473956,2.157149248860966
0,-24.61899912394242,1.0480492029839432,26.483175763423887
0,-16.409982650599343,5.323866438449448,7.3592307005256
0,-8.410231220198764,2.666374582462771,21.188267161318233
0,-28.65077411756547,3.3902215245090614,15.073892600430463
0,-25.061412103729513,4.503043069018981,15.756138881256852
0,-21.22878698402343,7.273513081111074,17.128362143817526
0,-18.174964675953234,5.715934457855797,16.58120992341622
0,-4.718365564345174,3.3526181228580034,15.250253730875166
0,-16.407303628883042,2.6059380693007026,9.587254988223028
0,-20.52309224668123,3.773668766947717,15.377296888404082
0,-10.174823909818528,4.30995834803296,3.154490357326859
0,-15.473040114192724,8.30140299467569,23.448209610404472
0,-20.779456338222484,6.451444367982914,18.75033184288484
0,-24.63827343514368,0.5068196702025545,28.538052981815625
0,-18.080553871928643,3.2810455548700572,18.928223199977094
0,-16.75775810652079,4.701445584500358,11.214334942115732
0,-7.08833253728602,1.8096509943265648,18.593727753615788
0,-25.60006433238984,1.9803348302612844,16.130247206665842
0,-9.065566797258967,5.044463417530755,19.702505671917795
0,-11.58670722569286,7.105859788086484,-1.6657966550096752
0,-13.968966288580805,5.767787521572323,19.394127168307175
0,-8.179698876549939,-0.5509941691959419,17.185781962158373
0,-10.215602179461548,5.368859955255901,30.880692314992544
0,-18.485027675098163,0.7480240541228169,5.381020031721354
0,-21.584854445273514,5.978641950257023,12.436404923419026
0,-5.582877354485666,5.932305209544698,15.239319784272496
0,-16.147046625440762,5.656905535347782,13.83034287463197
0,-16.59829491568828,6.447778701333488,15.898171118465216
0,-5.100251171060375,3.4335249396189513,7.5762595880304895
0,-1.8443462871645924,0.7871539142728321,13.862500836240187
0,-6.858695400074138,3.954901782102362,16.4645866195817
0,-27.221335916010087,1.3341242357615983,-0.31780150949669306
0,-7.1903750311226915,6.375170792944456,6.655392711937285
0,-6.541379048971743,2.3052583098808577,15.347373791894874
0,-19.60359084669451,4.76478562521973,10.357545649946616
0,-17.154537827166557,-0.008591333503139786,24.808887074281134
0,-20.706460452251612,2.280392279838957,3.019671822216768
0,-15.875796935791477,0.1534011298639233,11.001581917944929
0,-19.169477444321497,2.129213385513019,19.0877639395654
0,-26.270768225476353,4.835081101020067,1.299550163778047
0,-18.919002468810184,5.026891648803561,13.74406603704943
0,-12.77844299009595,2.4401333173889865,15.054608454272708
0,-13.590012797569443,5.663007505297485,24.49486256601397
0,-0.8176722260262057,-0.14956959575224582,31.530192851481026
0,-19.24825424312457,7.772809154214573,13.580857659089483
0,-14.362235046701114,5.821639180753653,15.826356790043768
0,-15.74793243753411,0.9416979900255615,14.028710233205636
0,-20.84641740550818,7.997170433659826,16.98457852617916
0,0.8068675318723049,2.429771192617559,14.08697026257876
0,-10.132564666422137,1.860412652195178,2.260563258499955
0,-17.908527090953978,2.0700327709077344,12.874508479505433
0,-28.288699542447464,-1.6826351830978519,7.514353534852379
0,-1.2542917520024748,5.093300251932733,11.485786188401518
0,-15.708348998299094,3.7928657401720622,27.13561777621343
0,-28.772652552003542,2.2215842362778186,6.820293416198428
0,-19.411475610972193,2.243873519885023,16.546289913012984
0,-15.281109248492017,5.316077370560098,18.47465333481173
0,-21.78662789253415,1.339400356900818,8.509507037471163
0,-10.19040380918941,6.113557234304322,15.783249483014554
0,-28.20658511416604,5.05378920420352,16.21507152026645
0,-9.793624740193358,1.1439723198574063,13.077306578076115
0,-22.180232420514596,1.704938634897815,12.515784425028379
0,-9.342599987452541,3.2758093728352438,0.4088685541613515
0,-13.052372484780784,3.5359013985198295,12.607035060854663
0,-12.68260940921282,2.4994311649761074,12.960933423429335
0,-19.731931528003027,4.441963990175829,11.288919740275999
0,-13.009602162281116,2.874374356523088,10.24476081356729
0,-10.203209532795425,-0.06787057617744185,0.5639351007941116
0,-13.746874198011767,5.74106583723341,20.257287813712423
0,-17.191892271473964,5.332067674474743,17.44130516285576
0,-16.996225925987382,2.36261518110001,24.28155629798853
0,-16.773740910146394,1.4907298142844363,17.618598893170663
0,-2.0071389405750626,6.251673520567411,10.772447980555452
0,-11.093902707196264,3.6032715648719895,23.508613776172616
0,-14.569611234441883,-0.7153039224616617,24.157131128492345
0,-21.094905974872468,1.526513652860189,27.972357992045342
0,-29.84713243061354,3.570317919043586,3.6166609882307448
0,0.6045498052297731,3.559010541418454,-2.748928920017388
0,-13.536893847956819,2.637424913979404,18.0615911991633
0,-20.673443749675172,-0.12304044960854821,7.601262378262006
0,-15.900778800940804,7.1289261703559035,17.55624041865764
0,-5.337666086363688,4.131111422276646,12.043405531727325
0,-15.090215531197991,4.264266363113828,5.083267130564176
0,-21.39910581997038,4.828800164004902,11.24389875768913
0,-8.690118788352116,0.48055978575158154,28.93062989277859
0,-12.114353413994259,5.698133798328489,19.493667466921984
0,-18.0176798035221,3.1914572672032717,-6.873200341518086
0,-7.1804208128901275,4.0588231518720335,17.12051205565352
0,-32.058491973154915,2.39485429361481,10.358470860427108
0,-15.15457987134117,2.2762629313257796,18.042345561969682
0,-15.280088543743767,6.398360604630087,10.288295169738605
0,-8.521415032062254,3.042262145151523,8.467845385343054
0,-18.047674735471364,0.48553669656460174,23.09460094785097
0,-13.590287798194158,1.7277396317819016,19.84402865946727
0,-3.0562036483813824,3.9218050740326227,14.907823974158102
0,-1.82488458238341,-2.031163184288898,12.051101254976897
0,-10.47321557524346,5.5724987958341075,11.37106138330807
0,-8.82514260767396,3.641463007011984,26.70894069524736
0,-20.104954636123438,0.3908248677687607,12.684527231879215
0,-10.027499722545592,2.721524766821857,12.711146409699458
0,-22.82120249869075,-1.3809796697785188,7.819587541701288
0,-8.108953407415635,1.0083193307735892,10.865345287410143
0,-6.681853687627383,3.387583486025892,26.67498158002468
0,-6.348147222919051,1.8063726580557524,19.876127361539822
0,-2.4176114745673942,3.9923566445177343,22.58389455766575
0,-14.576432546599882,5.19999749732858,17.050553429970176
0,-16.359530087096424,2.2384225803578572,14.689097779402005
0,-11.946169724559255,0.8778623100457605,25.84373609982898
0,-13.918251585722603,0.7299310181876106,35.24713897222125
0,-22.09941257184142,-0.4078650236655643,11.639086055433216
0,-14.70571179112192,7.992956686829575,1.0544917203392945
0,-9.326171220846522,0.674751826125366,11.896982600949512
0,-21.13329188891255,1.0308868552891266,7.937456404705454
0,-14.387809311743684,1.6837451800075305,26.550163254998548
0,-23.358978873615854,3.637009554264669,27.292585566079072
0,-15.690096022806495,4.862600452811549,-1.547533360796825
0,-10.340812237410784,0.6340900656284569,-0.4268046242098915
0,-20.24354360522166,3.5863888145970853,21.46525992281888
0,-12.91057540775001,1.2644266800501718,16.999969488639596
0,-8.341688565745423,1.2804094626908482,12.787321157595276
0,-17.928942587943837,0.9707143648520562,30.40138960433127
0,4.949748799421405,5.147501518695719,17.487154262124488
0,3.478524134695137,4.062014313658074,16.488002174524325
0,-43.62933128835838,1.2142805835771378,7.092033747447894
0,-9.12602198985595,4.397529727956081,12.556371850000708
0,-14.530733915678502,3.6856007460366973,14.417809200160802
0,-16.843635232253778,4.279341789328939,12.066507737108571
0,-27.19525759944534,6.604583883148267,12.218495441577753
0,-21.847538575773815,5.653248558077577,7.772535751554331
0,-5.917090414889415,2.546403940433546,11.928828193905257
0,-17.02586605493725,1.4722098018135343,7.821361318819496
0,-21.603719512772358,1.1153621793020791,15.691319020204041
0,-1.749807039232783,4.32239889635177,17.382790973017062
0,-5.244447985001463,1.369356186702449,10.799663880526545
0,-2.7099766197688755,2.447651941356938,12.793933215933697
0,-8.092555163967742,4.157266345873626,16.47853494656284
0,-6.023534710634509,1.451836679953274,6.79026173494736
0,-21.389202893176464,2.4614015066145276,11.260372145418366
0,-16.8443499521693,6.630652372030169,4.376959744118745
0,-26.690653142156727,2.7201034851328765,14.359956946628365
0,-7.3840724694872595,4.724231481128944,29.074139711779132
0,-13.783144427215856,3.3068898801104436,1.8447846451042142
0,-17.022332396831292,3.4716075563820947,7.382081031017148
0,-13.293767288123915,3.5406689888935907,23.460513792679038
0,-20.530782781882934,3.3688310668176102,9.131671134070709
0,-16.75276977991581,-5.3188231480406465,4.741582737567484
0,-14.18083299953982,0.44926645413130606,23.886683865374774
0,-24.105865969926395,-2.938363414377579,17.611962101633846
0,-22.968172681728745,6.603140687216563,19.29157932753455
0,-0.5130502773216943,-1.5353604540530146,27.112814800430364
0,-14.236959414040639,2.9734637024117987,0.10537060352162442
0,-5.757251286075039,4.463992062834751,14.240814787399314
0,-11.02360185923217,0.913952640672473,4.152736695446135
0,-23.036737537157165,2.202259691880004,14.477317898817132
0,-15.82287549297486,-0.3406319181416446,17.829459985553004
0,-20.8671351819842,1.1350199441428426,6.745146858056315
0,-5.908309861096335,3.8556339937900757,16.518513601746555
0,-19.4774346973967,1.4405987377668124,21.886555445330718
0,-17.63457985959265,2.3656338790744247,7.926530821960067
0,2.321253940860908,4.089370745057549,11.649955966196067
0,-10.429435062849716,0.23526012793716378,24.808665869239523
0,-0.9072866869161356,-0.4685342225065203,16.003344780836805
0,-21.214474926140365,6.641275669525294,23.489165441018187
0,-33.72498157331161,5.359623004342183,26.21028234506391
0,-5.742252002374535,4.358575961200771,10.024582311487894
0,4.833839970384384,3.7660136746030717,22.579143604035224
0,-20.45942041886217,6.371927000982296,-2.884383242284432
0,-23.30057563447032,2.6675110859766518,14.155548032733574
0,-9.498729465752177,-1.3461671581896937,16.43231328380886
0,-16.815709214334856,2.1457143363129667,29.498597966405537
0,-34.071115910539284,2.6048516940439383,22.934407700006037
0,-12.935392966096416,3.6064542403540454,12.712333998110674
0,-22.517691705244356,-0.7855244336933853,24.36085930098315
0,-14.474514914800428,1.6868161099329113,14.842012752782548
0,-0.8507073177960827,1.8628789684560927,12.864915260556643
0,-13.853540804400076,3.1543097989783866,22.10106780938963
0,-8.355989213016194,2.0885390083584503,14.857548996245828
0,-21.474306002396773,4.658464193118366,14.635081155128509
0,-6.945164959879627,0.48883174158784115,22.451137783500375
0,-6.447545502660729,2.5098982970974313,23.963830548920207
0,-16.505584480380882,5.744755776362352,29.45861802161704
0,-17.089531421759293,2.556715185403907,21.75842385770449
0,-6.6740323618814745,2.3896272369949707,-1.5606909163085483
0,-35.6952282402051,5.784654557025418,35.866787045344594
0,-25.31975502429311,5.218788384870421,12.141687098576474
0,-6.129848076765532,4.78536575903671,23.572005907523867
0,-18.923064043723237,0.8693450112662959,-4.14913853883019
0,-36.028816319163475,6.0355536229435645,26.12968414190476
0,-30.66736010762053,0.07511402077685769,5.989303059228085
0,-13.912631941855087,2.8052553913293328,28.529733218569795
0,3.361085401057492,5.411345032018909,16.566059050528125
0,-7.125282177645879,5.8056477486373845,23.807128195118402
0,-11.735354069614763,1.3137007749502672,12.749645059086754
0,-14.045002975878566,0.02266245562661373,12.420234463307015
0,-19.449087578555062,1.912238661657834,25.522262284661487
0,-15.54510921525469,-0.7678200811998241,17.0491356312372
0,-7.483110506005889,3.1300098690114684,15.066558103840249
0,-9.07507128091234,3.9372002071666223,36.41636300716797
0,-11.428866891001563,1.085850942393891,25.26914037784395
0,-6.259755192535875,0.019790371452370614,17.459025968667344
0,-26.168217723657953,6.679466149762943,20.772004658376453
0,-12.697105786114818,5.20503150816306,3.0852863075125097
0,-26.87763906326096,1.6110111604923403,12.753902454878682
0,-22.949651080490497,1.8552057103858277,20.62076498963337
0,-21.078752863829145,3.2803119696580296,11.210860673118095
0,-9.35569948356074,-0.168837352788771,37.7994578718059
0,-17.001648084415866,0.39124296053978647,11.124474610492864
0,-13.500928192774523,3.692480726253251,26.334867726042244
0,-14.502898855093218,0.265633324129686,21.851661488525913
0,-19.883685196845747,-1.056549361796602,25.513982709487326
0,-30.08462310819581,4.242248160837339,9.809239359079799
0,-4.5438886727971735,4.883126709766028,5.399390169205656
0,-17.786610574043692,5.804857565520763,17.949586857152262
0,-8.385469214563656,1.395499666498988,19.505551071437857
0,-30.178787167379422,5.116119767500921,15.99046171287797
0,-16.684912587381508,2.457016957899853,18.303645806044983
0,-25.482408200256174,-0.25444121684407817,20.517352359755602
0,-12.101777261929879,3.4914894436395154,18.259858487671462
0,-16.38518272522495,-1.160966284509037,2.1071061394045945
0,-34.509056844415696,4.962661041162831,4.541147654702025
0,-19.366894654259895,3.975129487331272,8.689730311398147
0,-3.1890105248987073,0.8473955025815005,9.352273466936465
0,-1.6628343735085824,2.251464088496532,34.26163981778926
0,-8.903141254856838,2.5558902435758406,22.63062631982621
0,-11.08236233363254,6.8136877546077015,15.961802311094019
0,-1.0694092404973574,-1.7528972100059619,12.841309626062856
0,-11.486151649688141,1.809855226725474,25.39086669651087
0,-22.090829474774292,2.9973297777791648,7.892374647057016
0,-21.664586310016514,2.2837786600286174,8.283296009969044
0,-7.805065091999614,2.417336659604606,4.635934966784568
0,1.214548831257476,3.2713352939257088,-7.323882326985544
0,-24.963831061067832,1.093760902030333,16.220539268537916
0,-19.472190137634758,3.8480692161627577,13.659083616236613
0,-4.903803683940245,2.318735259122442,13.69109127930673
0,-32.87951368761457,2.845942792093446,16.160911495997265
0,-7.615390589994108,0.5779839220829022,5.612328916220276
0,-18.342491780529194,1.8202464845417832,15.376774010985368
0,-8.8821065991766,-0.1880815007944232,6.644043365291846
0,-14.616962280453775,5.688530907937174,5.991402672088782
0,-29.59221323141748,7.138383525575826,33.3429844982505
0,-9.006384236378207,3.1967738855827155,12.20765861531786
0,-6.556813034618761,0.1540658878784571,-1.9941179887337235
0,-8.206520164716675,6.663622932096677,11.23384338524269
0,-8.511801007582616,1.5280888457132575,20.51819495173465
0,-14.377573241162512,2.469299843849827,21.486812582045047
0,-0.382319729396718,6.710586501939568,8.71783209938483
0,-15.46068647853775,0.6934722775971296,30.267360900727304
0,-9.601741382555028,4.369637803890916,24.495580135633013
0,-4.878340626837556,6.011725642273019,26.296319512193392
0,-20.879821918456273,4.537382795684069,11.006926567578184
0,-10.06745207214135,1.7148592983214797,16.715790885401507
0,-0.6374297489285805,3.5041259475686495,16.311282354378818
0,-10.299752496508368,2.273505385183185,15.762154124484056
0,-32.13080875178699,1.6243318577645598,-3.0831535414341076
0,-17.509166905153688,1.0258227018859345,6.1597686171934924
0,-30.482471227734855,0.04222478671066465,12.556214414801497
0,-14.609196309137108,3.1289656453130865,18.991975759368398
0,-17.684666208783838,4.289727539913127,2.07428195368513
0,-13.150995220422484,4.090880553841746,-5.3927834011496
0,-15.03004928273504,2.5554416347096547,8.455233133313115
0,-18.581987319645794,3.6805188183405075,26.703254355668548
0,-19.193084120016508,1.4717623514286364,12.367964581466406
0,2.18225817077259,5.697961669616186,18.483929480470465
0,-31.244871478718743,3.2699871562906395,4.5993238404264964
0,-1.323476998959066,3.6747349238123777,25.16306288654394
0,-20.075169090934082,2.439911951700168,20.187975588246072
0,-22.854467502073902,4.093778041994938,11.280352163893346
0,-3.7970285273751454,3.345784884450231,24.891579181416454
0,-0.006291821375572937,3.2927679967044896,21.847125206497637
0,-32.11041998289861,6.796023801215991,15.739224743486302
0,-4.662601857683315,4.638970779713058,7.48404091775175
0,-18.578217931935576,4.711089580743501,12.11044631267803
0,-21.50527675889378,-0.5960503616686816,12.948768570650262
0,-13.698957340500504,3.3972674856745075,11.005192861195836
0,-10.434300500160248,4.398366390352853,0.694818939859914
0,-14.565294901697454,4.209183070818357,12.64962235819761
0,-23.22220920601857,2.994453867456246,10.976702706030924
0,-24.706339200364607,5.972898780699008,10.758127364240536
0,-13.278432327581505,5.145581958777557,14.961283014619031
0,-25.045123421829814,1.262503649437402,27.334879124774794
0,-19.16817981300816,7.389291371620127,14.966337543881188
0,-8.947540474031213,4.365157870892405,18.06626649481218
0,-18.15429211793197,4.045716605934581,16.819773684263232
0,-23.72198135397654,2.496984667634975,11.587726991966175
0,-14.184853515809305,5.475666668088113,10.717665679645549
0,-8.883473602903308,2.938268909350511,30.59248020170231
0,-14.430017877480278,2.7828667395549793,17.125914723816898
0,-5.487199388855684,5.5425139522930795,19.405230554154144
